Site Key,Pre Install File,Post Install File,Software Version,Sat,Tran,Freq,Polar,SigType,CodRate,Pre Install Signal Margin,Post Install Signal Margin,Pre Install C/N,Post Install C/N,Pre Install Es/No,Post Install Es/No,Pre Install Eb/No,Post Install Eb/No,Pre Install Lock,Post Install Lock,DnLink,Pre Install FreqErr,Post Install FreqErr,Baud,Pre Limit,Pre Limit Color Code,Pre Limit Margin,Post Limit,Post Limit Color Code,Post Limit Margin,Delta C/N Pre & Post,LNB Model,LNB Service,LNB System,Pre LnbI,Pre LnbV,Post LnbI,Post LnbV,Region,Pre Install Date,Post Install Date,Pre Install Time,Post Install Time,Limit Table
417540,SES3-H-PRE-417540.spop,SES3-H-POST-417540.spop, 1.66,SES3,Tr 17,1110.0,Horizontal,DVB-S2 8PSK,R2/3,6.4,5.6,12.5,11.7,13.3,12.5,10.3,9.5,1,1,4040.0,-0.05,-0.05,30000,Pass,Green,4.7,Pass,Green,4.1,-0.8,AR Filter,Other Providers,SES,155,17.7,155,17.7,NE Continent US,02/16/2021,02/16/2021,10:49:50,12:09:22,SLF
417540,SES3-H-PRE-417540.spop,SES3-H-POST-417540.spop, 1.66,SES3,Tr 19,1070.0,Horizontal,DVB-S2 8PSK,R5/6,2.2,2.0,10.8,10.6,11.6,11.4,7.7,7.5,1,1,4080.0,-0.05,-0.06,30000,.,.,0.0,.,.,0.5,-0.2,AR Filter,Other Providers,SES,155,17.5,155,17.5,NE Continent US,02/16/2021,02/16/2021,10:49:50,12:09:22,SLF
417540,SES3-H-PRE-417540.spop,SES3-H-POST-417540.spop, 1.66,SES3,Tr 21,1030.0,Horizontal,DVB-S2 8PSK,R3/4,3.7,3.4,10.8,10.5,11.6,11.3,8.1,7.8,1,1,4120.0,-0.05,-0.05,30000,Pass,Green,1.5,Pass,Green,1.9,-0.3,AR Filter,Other Providers,SES,155,17.7,155,17.7,NE Continent US,02/16/2021,02/16/2021,10:49:50,12:09:22,SLF
417540,SES3-H-PRE-417540.spop,SES3-H-POST-417540.spop, 1.66,SES3,Tr 23,990.0,Horizontal,DVB-S2 8PSK,R5/6,1.1,1.6,9.7,10.2,10.5,11.0,6.6,7.1,1,1,4160.0,-0.04,-0.03,30000,Fail,Red,-1.1,Pass,Yellow,0.1,0.5,AR Filter,Other Providers,SES,155,17.5,155,17.7,NE Continent US,02/16/2021,02/16/2021,10:49:50,12:09:22,SLF
417540,.,SES3-H-POST-417540.spop, 1.66,SES3,Tr 15,1150.0,Horizontal,DVB-S QPSK,R3/4,.,5.2,.,10.8,.,12.1,.,10.7,.,1,4000.0,.,-0.07,29270,.,.,.,Pass,Green,3.7,.,5G Filter,Other Providers,SES,.,.,155,17.5,NE Continent US,.,02/16/2021,.,12:09:22,ModCod
417589,SES3-H-PRE-417589.spop,SES3-H-POST-417589.spop, 1.67,SES3,Tr 1,1429.9679999999998,Horizontal,DVB-S2 8PSK,R5/6,4.6,.,14.0,.,14.0,.,10.1,.,1,0,3720.03,-0.04,0.0,30000,Pass,Green,2.4,.,.,.,.,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,165,17.7,160,17.7,NE Continent US,02/25/2021,02/25/2021,09:29:41,10:28:30,.
417589,SES3-H-PRE-417589.spop,SES3-H-POST-417589.spop, 1.67,SES3,Tr 3,1389.96,Horizontal,DVB-S2 8PSK,R3/4,4.9,.,12.8,.,12.8,.,9.3,.,1,0,3760.04,-0.03,0.0,29999,Pass,Green,2.7,.,.,.,.,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,165,17.7,165,17.7,NE Continent US,02/25/2021,02/25/2021,09:29:41,10:28:30,.
417589,SES3-H-PRE-417589.spop,SES3-H-POST-417589.spop, 1.67,SES3,Tr 5,1349.92,Horizontal,DC2,R7/8,.,.,12.3,.,12.7,.,10.8,.,1,0,3800.08,-0.01,0.0,29270,.,.,.,.,.,.,.,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,165,17.7,165,17.7,NE Continent US,02/25/2021,02/25/2021,09:29:41,10:28:30,.
417589,SES3-H-PRE-417589.spop,SES3-H-POST-417589.spop, 1.67,SES3,Tr 7,1310.0,Horizontal,DVB-S2 8PSK,R2/3,6.3,.,13.2,.,13.2,.,10.2,.,1,0,3840.0,-0.06,0.0,30000,Pass,Green,4.1,.,.,.,.,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,165,17.7,160,17.7,NE Continent US,02/25/2021,02/25/2021,09:29:41,10:28:30,.
417589,SES3-H-PRE-417589.spop,SES3-H-POST-417589.spop, 1.67,SES3,Tr I5A1,1225.844,Horizontal,DVB-S2 QPSK,R5/6,.,.,11.6,.,11.6,.,9.5,.,1,0,3924.16,-0.05,0.0,2734,.,.,.,.,.,.,.,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,165,17.7,160,17.7,NE Continent US,02/25/2021,02/25/2021,09:29:41,10:28:30,.
417589,SES3-H-PRE-417589.spop,SES3-H-POST-417589.spop, 1.67,SES3,Tr H9C1,1221.82,Horizontal,DVB-S2,.,.,.,.,.,.,.,.,.,0,0,3928.18,0.0,0.0,3507,.,.,.,.,.,.,.,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,165,17.7,165,17.7,NE Continent US,02/25/2021,02/25/2021,09:29:41,10:28:30,.
417589,SES3-H-PRE-417589.spop,SES3-H-POST-417589.spop, 1.67,SES3,Tr 13,1190.0,Horizontal,DVB-S2 8PSK,R5/6,4.3,.,13.7,.,13.7,.,9.9,.,1,0,3960.0,-0.07,0.0,30000,Pass,Green,2.1,.,.,.,.,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,165,17.7,165,17.7,NE Continent US,02/25/2021,02/25/2021,09:29:41,10:28:30,.
417589,SES3-H-PRE-417589.spop,SES3-H-POST-417589.spop, 1.67,SES3,Tr 15,1150.0,Horizontal,DVB-S QPSK,R3/4,7.3,.,14.2,.,14.2,.,12.8,.,1,0,4000.0,-0.07,0.0,29270,Pass,Green,5.1,.,.,.,.,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,165,17.7,165,17.7,NE Continent US,02/25/2021,02/25/2021,09:29:41,10:28:30,.
417589,SES3-H-PRE-417589.spop,SES3-H-POST-417589.spop, 1.67,SES3,Tr 17,1110.0,Horizontal,DVB-S2 8PSK,R2/3,6.8,6.1,13.7,13.0,13.7,13.0,10.7,10.0,1,1,4040.0,-0.05,-0.05,30000,Pass,Green,4.6,Pass,Green,4.6,-0.7,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,165,17.7,165,17.7,NE Continent US,02/25/2021,02/25/2021,09:29:41,10:28:30,SLF
417589,SES3-H-PRE-417589.spop,SES3-H-POST-417589.spop, 1.67,SES3,Tr 19,1070.0,Horizontal,DVB-S2 8PSK,R5/6,3.5,2.4,12.9,11.8,12.9,11.8,9.0,7.9,1,1,4080.0,-0.03,-0.04,30000,Pass,Green,1.3,Pass,Green,0.9,-1.1,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,165,17.7,165,17.7,NE Continent US,02/25/2021,02/25/2021,09:29:41,10:28:30,SLF
417589,SES3-H-PRE-417589.spop,SES3-H-POST-417589.spop, 1.67,SES3,Tr 21,1030.0,Horizontal,DVB-S2 8PSK,R3/4,4.4,3.8,12.3,11.7,12.3,11.7,8.8,8.2,1,1,4120.0,-0.05,-0.05,30000,Pass,Green,2.2,Pass,Green,2.3,-0.6,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,165,17.7,165,17.7,NE Continent US,02/25/2021,02/25/2021,09:29:41,10:28:30,SLF
417589,SES3-H-PRE-417589.spop,SES3-H-POST-417589.spop, 1.67,SES3,Tr 23,990.0,Horizontal,DVB-S2 8PSK,R5/6,1.9,1.0,11.3,10.4,11.3,10.4,7.4,6.5,1,1,4160.0,-0.04,-0.06,30000,Fail,Red,-0.3,Fail,Red,-0.5,-0.9,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,165,17.7,165,17.7,NE Continent US,02/25/2021,02/25/2021,09:29:41,10:28:30,SLF
420025,SES11-V-PRE-420025.spop,SES11-V-POST-420025.spop, 1.66,SES11,Tr 15,1150.0,Vertical,DVB-S2 8PSK,R5/6,4.9,.,13.5,.,14.3,.,10.5,.,1,0,4000.0,-0.05,0.0,30000,Pass,Green,3.2,.,.,.,.,AR Filter,Other Providers,SES,210,17.8,210,17.8,NE Continent US,02/09/2021,02/09/2021,12:13:37,13:02:39,.
420025,SES11-V-PRE-420025.spop,SES11-V-POST-420025.spop, 1.66,SES11,Tr 17,1120.492,Vertical,DVB-S QPSK,R3/4,5.3,5.0,10.9,10.6,12.2,11.9,10.8,10.5,1,1,4029.51,0.44,0.44,9260,Pass,Green,3.1,Pass,Green,3.5,-0.3,AR Filter,Other Providers,SES,210,17.8,205,17.7,NE Continent US,02/09/2021,02/09/2021,12:13:37,13:02:39,SLF
420025,SES11-V-PRE-420025.spop,SES11-V-POST-420025.spop, 1.66,SES11,Tr 19,1070.0,Vertical,DVB-S2 8PSK,R5/6,5.3,4.9,13.9,13.5,14.7,14.3,10.9,10.5,1,1,4080.0,-0.04,-0.04,30000,Pass,Green,3.1,Pass,Green,3.4,-0.4,AR Filter,Other Providers,SES,210,17.8,205,17.7,NE Continent US,02/09/2021,02/09/2021,12:13:37,13:02:39,SLF
420025,SES11-V-PRE-420025.spop,SES11-V-POST-420025.spop, 1.66,SES11,Tr 21,1040.5,Vertical,DVB-S QPSK,R3/4,7.5,7.6,13.1,13.2,14.4,14.5,13.0,13.1,1,1,4109.5,-0.06,-0.06,7136,Pass,Green,5.3,Pass,Green,6.1,0.1,AR Filter,Other Providers,SES,210,17.8,205,17.7,NE Continent US,02/09/2021,02/09/2021,12:13:37,13:02:39,SLF
420025,.,SES11-V-POST-420025.spop, 1.66,SES11,Tr 13,1190.0,Vertical,DVB-S2,.,.,.,.,.,.,.,.,.,.,0,3960.0,.,0.0,30000,.,.,.,.,.,.,.,5G Filter,Other Providers,SES,.,.,205,17.7,NE Continent US,.,02/09/2021,.,13:02:39,.
